70,solidly built unlocked update popular nokia c runs s software goods bads reception nice audio g supports bands at t t mobile hspa refarmed pcs band band the keyboard pretty good firm nokia qwerty phones e g e comparable c keyboard obviously world market since added european chars symbols keypad wi fi works fine opera mini installed runs without problems way go bit web surfing tried e mail social clients text messaging set normal in box conversation modes ovi store app seem work well there couple features found appealing ability backup memory sd card ability lock keypad passcode either manually automatically set time battery fairly sized bl j function keys d pad keys re assigned user defined short cuts my opinion worthy update g c quite league expensive e multi tasking s software for price around unlocked feature gsm g well worth considering long knows getting non smart apps s limited
72,this cellphone is very easy for using it has complete apps for the most important contact with other people most of them are incorporated and just had to use it with wi fi connection am satisfied with this purchased it is a simple phone but complete and it is the most important
73,gracias me llego el procto que compre y llevo en el momento indicado y en un buen envalaje lo recomiendo sastifactoriamente
74,freezes alot but bought primarily playing back music instead bb its sms rings really loud body strong neat
75,keys little hard hit expect spanish keyboard but overall
77,we received days ago put consumer cellular sim card ready go seems nice even though come close discovering things do large number ring tones built in
78,bought christmas present wanted something bit advanced nokia c purchased amazon want go way smartphone in words feature smartphone features without touch screen red however favorite color went white c silver find silver asha amazon i ve week works great best wi fi feature gives access web without purchasing data plan which may want access personal email go facebook calendar alarm clock text messaging camera missed received call features c makes keeper and little bigger wider screen big can t fit pocket purse use nokia charger c now await arrival purple skin i ll right i ve nokia phones since they ve never let get better
79,phone pretty good using lycamobile plan only thing awkward bottom row letters compared phones devices before using blackberry when trying type nokia always mistyping ms ns espectially shift key which need hit insert punctuation
80,loved everything it also looks touch not makes stylish yet classic
81,this is a solution if you want you are looking for economic and not very sophisticated your price is a good choice for the product that receive recommend it
82,excellent price impressed features would recommend anyone
84,although seems small screen however capable performing basic functions calling messaging web browsing social networking also wi fi capability
85,i ve long time user iphone finally got sick sold it wanted simple after going them fits bill well texting interface nice intuitive battery life stellar connects internet fine check email case emergency look directions etc basically everything able smartphone without bells whistles having physical keyboard quite nice too os seems stable snappy you things calendar todo memos etc backup snap just insert sd card go settings back up no itunes if want add music podcasts plug computer copy paste sd card done i would buy definitely broke lost it
86,phone nokia s feature phones value durability last buying nokia c also lasted years probably would kept going accidentally jumped pool pocket p basically update c sleek small full qwerty keyboard wi fi internet browsing best get looking functionality want throw hundreds dollars smartphone data plan and buyer aware not smartphone if looking anything smartphone disappointed if looking toy take pocket every couple minutes tinker around with disappointed yes internet browser works well screen quite small recreational browsing use look things up works fine that also social network apps use them know well work that s priority probably best choice same goes camera use it can t speak quality camera important best choice the potential negative see keys really pretty small issue personally someone big hands see could annoying i bought advantages not owning smartphone longer battery life higher durability lower cost still accomplishing needs to if looking thing nokia definitely best way go
87,love it
89,bought gift mum loves it strong durable phone reception functions well
92,
94,excellent product
95,well
97,cell exceeded expectations user friendly everything works said would price amazingly cheap features enormous helpful
98,pros works fine easy use heavy cons apps android iphone bb
99,went lots reviews different buying it found pretty good no problems far
100,excelente
102,excelente
103,phone works great looks shipped quiet quickly issue european charger purchase micro usb usb cable charge would download update system way
104,ver good
106,excellent special functions communicated social networks excellent operational i recommend excellent product
108,excellent phone adults recommend whatsapp internet app radio keyboard qwerty easy use display big visualiser funny
109,enjoyed nokia c years tired needed update asha symbian s simple goodness much higher quality set hardware screen sharper processor faster takes nice clear pictures pretty much enough ring alert tones discreet professional internet mail stuff actually useable t mobile s g network requires little data stay connected minumal plan strangely cannot wifi yet receives signal insists using network data nothing all probably setting menu toggled right setting anyway want texts easily day battery convenient useable features yet crack open crack pipe internet constanly asha style some may get another two future bet end run type practical
111,liked
112,great arrived quickly
113,phone works great may get sum card adapter make micro sim cats work
114,avianna llc incredible seller take get place however work provider andrew stayed tech support service provider hrs try get work when work immediately sent replacement use he receptive feedback constantly contact problem arises product described used sprint unlocked blackberry bold believe service provider problem
116,exactly expecting thank you
117,got faster expected just needed job thanks lot
118,exelente
119,works price although got ups ups guy dropped screen door big door
120,keeping mind sub generally advertised cheapest quad core phone landvo l turned exceeded expectations from research landvo seems new company l first model released march took risk although less huge risk buying april reviews available main thing looking powerful inexpensive price point battery life also major factor so purchased basis price range time quadcore processor also sports mah battery largest battery price point available models there lot things immediately liked despite low resolution lack ips screen pretty crisp viewing angles decent battery life also good as averaging two days average use full charge one day heavy use would usually put around range still bad also almost shocked build quality heavier name brand competition size class weighty solid feel it sides metal volume rocker power button there creaks everything fits together tightly fit finish top notch believe screen plastic glass however their pros cons plastic screen susceptible scratching however mean never worry cracked screen drop came screen protector prefitted additional box included silicone case relatively simple also nice touch especially owing fact no name brand unlikely third party support cases such however would recommended anyone time why because performance lackluster quadcore soc quite snappy however small mb ram suffering android wary purchasing less gb ram regretting point would freeze stutter even simplest tasks hammering text put forth best efforts streamline system much possible keep running smoothly fact enough ram power android comfortably ready ditch something new i completely changed tune however hesitate recommend heartbeat why surprisingly landvo supported releasing official kitkat rom for tech savvy boon kitkat actually streamlined google devices mb ram run comfortably bit resource hog at point figured nothing lose i planning dumping anyways needless say flashing kitkat made world difference performance literally night day upgrading literally got rid all lag experiencing quite fast i would argue faster sero pro tablet running old venerable tegra processor demanding apps load quickly without stuttering animations smooth everything become joy use phone if looking ridiculously cheap fast android battery life build quality looking hands down it s going compete totl phones measly expecting that what get perfectly usable almost throw away price i ve noticed vendors selling l android already installed looks new stock upgraded if tech savvy comfortable flashing phone make sure purchase already installed you love do
121,is product that recomended need fast looking good thank
122,autistic son glory lol thank
123,all around phone glitchy all laggy there fee problems storage small only gb camera poor quality i m pretty certain buy galaxy s camera install but around pretty phone
124,problem taking straight talk the came weeks thing camera horrible trying get take picture pictures clear
126,perfect
128,great my sone happy it needed get extra micro sd card storage
130,good excellent
132,cheap fast
134,cell
135,responsible seller excellent product
136,muy bueno
137,fino fino
138,exelentes equipos en lenguaje criollo son una verdaderas naves
139,good
140,its price hate change lock screen wantand default wallpapers lockscreen
141,when got new phone loved android small limited would let set sd card want it so may upgrade new android heard work better figure my using straight talk problem setting straight talk apn setting so far want find better protection case this found like hopefully make
143,bouht year old mother macular degeneration loves it easy see big numbers dialing such
144,ad love it
146,have family member zero interest learning anything tech years ago gave old t mobile pre paid flip kept years backup to perfect she want learn anything else problem buttons small getting hard her ordered put sim away went she loves it lot extra stuff ever decides wants learn for loves much larger buttons are just dead simple use wants
147,quality
149,screen size easy read sound could little louder okay settings little cryptic get job done extra key stokes really needed care way setup texting hit button twice get capital letter hit turn capitals my brand automatically capitalized first letter period not still though worth money
150,th cellphone dad less year my dad always type heavy labour work process always ends destroying process well first impressions recieved cellphone mail keypad really numbers huge also display quite clear crispy simple understand he problem adjusting new device it fm radio need headphones work camera ok best plausible sd slot media but cannot play music videos files dont show try search folders memory led light alert notifications plus ringtones pretty loud too good pick aging parents
151,really visually impaired problem it will getting another partner
155,nice easy read screen senior tech learning curve steep support jethro however made easy they knowledgeable easy understand patient willing help would recommend them sos button feature limited use telephone much less expensive tool life line
156,sleek design easy use makes really good large text plus
157,my husband loves it simple use large numbers simpler better him
159,even instruction book better ever had senior need big print phone website page clearly tells us seniors take instructions go places especially traveling computer readily hand remember laptop generation getting tablets often small otherwise far great love name ask brother jethro leaving
160,purchased father really features price excellent deal took exactly month get everything working issue my first unlocked phone consumer cellular manual came things manual match phone i received lot help jethro jeffrey jethro godsend he extremely helpful always cheerful voice he called me sent pictures etc he whatever took help issues even though obvious problem jethro s end i really stars jeffrey hope jethro realizes employee him
161,works g above simple use no frills
162,simple sleek minimalist accepts sim perfect back up nice matte finish pretty emerald green notification light a cool alarms ringtones what could improved very limited space messages will stop accepting txts even adding sd card help programmed utilize messages camera worse security footage why even bother menu structure intuitive
165,new edition jethro sc v flip quad band unlocked gsm senior kids cell phone sos emergency button large lcd large keypad a nice phone easy operate cost friendly its also light easily portable you use micro sim save music photos
166,everything great hard time getting old sim card work it verizon hooked
169,met expectations easy use gave gift veto elderly relative she loves it
170,bought year old aunt seems easy use would certainly recommend it purchased another brand senior price last weeks due quality screen
171,received product
172,good elderly people
173,bought mom she loves it
177,computer programmer admit never made transition smartphone mainly sit computer everyday anyway if need access smartphone apps use laptop besides screens tiny farsighted means use smartphone going carry even items reading glasses but adventurous type biking motorcycling hang gliding scuba etc could find need assistance risky adventures and live alone might need get help car breakdown home injury situation so bought pre paid cells thought go that s problem solved no wasn t kept pocket dialing see screen either but worse thing battery would go dead every days since never used cell except emergencies would always always forget charge it so prepaid work emergency phone jethro solved problem big screen clamshell inexpensive pre paid soooo much useful because clamshell get pocket dialing because big screen carry reading glasses around actually using little taking todo notes using calculator well fm radio flashlight and battery lasts week standby mode honestly used yet real emergency call yet but placed several test calls works great jethro took pre paid t mobile sim problems running minutes so need cellphone throw backpack glove box case emergency it plus inexpensive break lose it no biggie
178,fast shipping accurate description
180,great
185,great phone
186,excelente
187,met expectations dad loved enjoying it
189,bought elderly grandfather vocal everything get whether not he likes loud simple he need glasses use it able sync at t
190,just needed older relative
191,gift grandma south america loved thanks
194,great simple getting harder harder find for not want smartphone need elderly family member someone tech savvy little gave four stars though carrier at t recognize signature phone wound buy at t friendly works billed system would automatically charge smartphone extra bill since recognize signature we giving military reuse
197,really surprised phone fm radio flashlight sos feature nice well mom
198,nice big numbers everywhere simple too
200,as hope seniors reminiscent cordless house makes easy use year old buttons light bright ringtone volume adjustable max loud enough anyone hearing problem though surprisingly call volume adjustable though louder previous verizon flip max volume set cricket service takes mini sim card not micro someone else stated buy another sim card micro ordered small mini sims original large cards we live us know people claiming work us paid ish phone would paid design functionality side note concerned grandmother would always accidentally hit sos button has disabled settings
201,good
202,thank
203,easy use my mother use well
206,purchased parents difficulties small buttons phones thanks size buttons display squinting also love keys raised menu layout also simple use programmable numbers makes easy call frequently used numbers ringer volume good would buy again
207,with little bit effort able familiarize phone using became intuitive came nice easy read booklet purchasing checked see web site does inserted sim card charged battery took couple hours several problems first first cell much experience mistakenly set language portuguese figure do luckily several online tutorials web site restored factory setting once english able figure easily one thing figured use military time pm equal setting time pm setting all happy being hearing impaired able hear basic ring loud when put pocket face keypad leg speaker comes back even louder same thing set table put face ring loud clear questioned using lanyard e mailed jethro company they got right back confirmed small hole upper left side could accommodate lanyard removing back feeding lanyard hole looping around replacing back customer service nice answered question easy understand manner lock pocket wont random dial all need press asterisks screen says unlocked dial out always accepts call without turning on exactly simple looking for returned several work went model use consumer cellular less expensive for with aarp discount get hours talk per month
208,great simple use mother big buttons easy see use she use arm charge cradle benefit easy setup clarity gets signal
209,bought mom late s highest rated senior stopped working hated confusing operate menu functions so took chance despite complaints read reviews some problems addressed corrected longer difficult lock unlock keys you press lower left button couple seconds word locked comes up assume since that s says spanish set mom s spanish there second way directional key need try since mom got right away and definitely technology another complaint clock set military hr time well choose set hr the easy set relief me compared previous let s face it non seniors probably set up sometimes effort simplify phones take away buttons makes harder navigate the light weight ringer loud enough cradle easier senior you can t beat price worked well sim card on negative side agree complaint loud enough turned volume way afraid mom would able hear caller she agreed give chance may exchange since hearing great back cover thin plastic afraid break removed it wish alarm when comes senior phones slim pickings half price old comes close meeting requirements since seniors hard hearing really need make louder
211,simple use does seem get tiem updates at t
213,perfect great inexpensive senior bright large backlit numbers clear controls large number buttons light weight flash light gsm for paid almost wanted myself breath fresh air smart phones good battery life really lucked choosing might buy another backup father tends misplace things i used giv mobile unlimited talk text mb data month contract
214,good mom big numbers however settings somewhat confusing
218,it s emergencies numbers nice big easy use thank you much
219,work iwirless
220,does cyrillic that surprize
223,looks good advertised instructions easy follow keys quite large fairly easy see
224,my dad loves works confusing bells whistles
226,both grandmas love it could bigger screen ringtones
227,it s looking
228,mom kind change taken time effort get embrace versus old flip
233,giving stars know durability everything else perfect says call quality good sos speed dial direct dial works great quality good docking station issue issue direct charging still rate stars everything else perfect
234,real nice simple grandma
235,basic features necessary seniors
237,great elderly familiar w cell phones numbers large easier see
240,loving
241,love simple handset limited number features find get trouble
243,wish ring louder still heard ok hard hearing everything louder easy work lot buttons pushed accidentally might buy friend am wondering compatible verizon only problem setting up book says go settings tell get settings if go left utton key push say book just keep pushing arrow lead settings can unlock set rings
245,after reviewing grandmothers bills realized paying month jitterbug unlimited talk used minutes month text never sent one bought at t add contract line plan month gave this works her
248,purchased parents difficulties small buttons phones thanks size buttons display squinting also love keys raised menu layout also simple use programmable numbers makes easy call frequently used numbers ringer volume good would buy again
249,great phone
250,excelente
251,met expectations dad loved enjoying it
253,bought elderly grandfather vocal everything get whether not he likes loud simple he need glasses use it able sync at t
254,just needed older relative
255,gift grandma south america loved thanks
258,great simple getting harder harder find for not want smartphone need elderly family member someone tech savvy little gave four stars though carrier at t recognize signature phone wound buy at t friendly works billed system would automatically charge smartphone extra bill since recognize signature we giving military reuse
261,good
264,little ok use straighttalk unlimited plan g at t g sim lot chinese apps remove viewing angles screen best however looks really sharp straight on has excellent quality picture video netflix very poor camera texts networks reached at t friends all is android kitty kat use google apps voice search excellent if decipher worn gravely southern accent every time work well you great international travel pop european sim extra slot business if phablet better camera would steal battery last days used when surf use wi fi continuously need recharge often going kept used
267,really nice daughter uses everyday almost year still going strong she loves
268,
269,thank s best supply
272,excellent
273,phablet general uses
284,little compact easy use love michelleheraud
285,little compact easy use love michelleheraud
286,little compact easy use love michelleheraud
289,we buy work price would extremely durable average person we hvac break lot holster fault
290,they wonderful got son tends break them extras without going hassle ordering again thanks that rates stars
292,lasting longer oem
293,crear product fast arrived
295,works great
296,looks original believe original whole lot cheaper
297,work nice price bought many
299,great
300,great value uses otterbox defender
301,great buy service
302,work great
303,bought pack still first one seems working well broke holds without bulk leather flip case
304,thick old do
306,other clip breaks easily it s ok price
307,fits advertised
308,like number reviewers break holsters every months so otterbox warranty honestly pain get lot knock offs their main competitor even worse no names mentioned otterbox used three phones issue holster breakage so decided give generic holsters try month using and two back ups far issues appear look work well otterbox brand fraction cost if break three buy three easier faster get replacements otterbox not even mention competitor if willing take chance go generic choice july months later still using first one looks new works perfectly treat gently really happy thus far
309,order every months husbands he brakes clip theses a price three helps keep ordering every month they fit case well clip belt without problems
310,a
311,good product described
312,these seem original much lower price
313,my husband breaks otter box belt clip every months get pack fit perfect otter box
314,seems work fine
315,look feel fit original pressed china instead mexico no complaints
317,anybody otterbox knows belt clips break frequently these clips last long brand name much better price fast shipment too
320,download music applications comes unlocked accessories well price amazin seller
324,phone alright though come sd card need going install apps
325,good price
326,my sim card slide way slot open retrieve chip
328,bought son got connection thru consumer cellular add line works fine included functions given problems yet year far i d buy again
330,very
331,liked design cost worth too i bought family member far complaints
334,ok buy someone
335,works short battery life
336,good tanks
337,nice phone i buy used traveled outside us i loved it good smartphone price
339,at first thought charging but small plastic strip battery needed remove after removed it worked great
341,got could test android app worked well issues software hardware limited memory forced buy sd card really use it still worth price paid
342,my wife loves it works easy use
344,excellent phono low cost
346,excelent
347,great expected
349,love much
350,muy bueno
351,my mom loved screen cracked months later laying purse
354,good
359,slow slow slow i m home network nokia already loaded weather channel local forecast still loading to restate reviews terrible viewing angle despite adjustments sensitivity screen finally th tap screen responded request it seems hit miss and usa standards i ll probably returning altho looking other making receiving calls would pretty much paper weight wonder star reviews they sound mysteriously similar language style choice words phrases makes wonder fact valid perfect example you get pay for not much update august impressed customer service company received nicest e mail regarding comments asking anything could make purchase right what company actually personnel customer service reads reviews purchasers apparently we e mailed back forth turns newer model probably mind smart i m going buy it also suggested update product information product woefully lacking tech information told process happening also so updating review stars fabulous responsive customer service company fact may right someone exact requirements do i ll give benefit doubt based reviews absolutely assured valid honest reviews purchasers kudos shawyn company
364,works fine would liked extensive instructions far can t find protective cover
365,gave birthday gift my friend seems happy far
366,i m fan touchscreen phones trusted nokia e gave ghost make transition meets needs nothing fancy nice size fits perfectly palm finally download whatsapp my siblings friends teased end smartphone download app i m really specs husband techy took look description confirmed would perfect needs i ve days far good will update review anything changes and love purple color
367,seven days impressed its setup simple screen quality great processor fast
368,extremely fast good looking excellent storage options screen clarity
376,simple enough plenty functions
377,excelent
379,better expected
381,excellent
387,excellent
393,took mexico me surfed web made calls voip regular heroic camera bad either
394,bueno
395,excelent thank u
396,great easy use price really it
401,good basic smart
402,satisfied product value money
404,wonderful absolutely met expectations i took west indies worked perfectly
407,excelent
408,at first thought charging but small plastic strip battery needed remove after removed it worked great
409,download music applications comes unlocked accessories well price amazin seller
413,phone alright though come sd card need going install apps
414,good price
415,my sim card slide way slot open retrieve chip
417,bought son got connection thru consumer cellular add line works fine included functions given problems yet year far i d buy again
420,got could test android app worked well issues software hardware limited memory forced buy sd card really use it still worth price paid
421,my wife loves it works easy use
423,excellent phono low cost
425,excelent
426,great expected
430,works luv it
431,great phones works perfectly overseas great buy love
432,excellent thanks
434,great cheap
435,fine
437,excelent
438,love
439,muy bueno
440,my mom loved screen cracked months later laying purse
443,good
449,touching screen shows lighter application theme hd screen certain extent its battery lasts long time sound quality
450,looks beautiful high configuration pictures clear well calls runs fast features high cost performance in short overall conditions suits well
451,mobile runs smooth system battery life color classic fashionable pixel relatively high pictures clear cause take photos
452,gives experience pretty appearance compact structure convenient operation by way simplicity design quality attract most
453,nice color runs smooth stable system audio quality voice beyond expectations
454,screen simple tactile easy browse
455,put use soon received it real thing matchs price workmanship fine possesses elegant appearance human oriented design by way packaging combined conciseness simplification
456,great phone fast delivery
461,works fine would liked extensive instructions far can t find protective cover
462,gave birthday gift my friend seems happy far
463,i m fan touchscreen phones trusted nokia e gave ghost make transition meets needs nothing fancy nice size fits perfectly palm finally download whatsapp my siblings friends teased end smartphone download app i m really specs husband techy took look description confirmed would perfect needs i ve days far good will update review anything changes and love purple color
464,seven days impressed its setup simple screen quality great processor fast
465,extremely fast good looking excellent storage options screen clarity
466,integrates cellular connectivity wifi sharpness display navigation wifi impressively good works even without sim card
467,very
468,liked design cost worth too i bought family member far complaints
471,ok buy someone
472,works short battery life
473,good tanks
474,nice phone i buy used traveled outside us i loved it good smartphone price
476,slow slow slow i m home network nokia already loaded weather channel local forecast still loading to restate reviews terrible viewing angle despite adjustments sensitivity screen finally th tap screen responded request it seems hit miss and usa standards i ll probably returning altho looking other making receiving calls would pretty much paper weight wonder star reviews they sound mysteriously similar language style choice words phrases makes wonder fact valid perfect example you get pay for not much update august impressed customer service company received nicest e mail regarding comments asking anything could make purchase right what company actually personnel customer service reads reviews purchasers apparently we e mailed back forth turns newer model probably mind smart i m going buy it also suggested update product information product woefully lacking tech information told process happening also so updating review stars fabulous responsive customer service company fact may right someone exact requirements do i ll give benefit doubt based reviews absolutely assured valid honest reviews purchasers kudos shawyn company
477,recomendado
480,im happy new phone its fast
481,perfect design pity cannot use t mobile network
482,really nice phone working usa g g g
483,
485,it s ok
486,got cover plus adhesive protection film sides
487,excellent phone
488,top hardware relative low price
489,really nice phone working usa g g g
490,
492,it s ok
493,got cover plus adhesive protection film sides
494,excellent phone
495,top hardware relative low price
496,like nice price sometimes get little hot thing went factory mode day work bit price
497,so put use beneficiary
499,works well supposed be it everything need make life easier its easy use i surf internet fast listen music take photos videos many more the camera taking photos videos pretty clear dual front back camera the sound quality loud low either however bluetooth pair bluetooth speaker want listen loud music this enough needs compare higher prices phones it user friendly beautiful lcd display and best thing unlocked and put two sim cards standard sim micro sim great traveling different country its also comes everything you need purchase accessories it comes with usb cable charger wall charger screen protector clear flexible rubber case user manualoverall features recommended i m glad test honest unbiased feedback opinion mine based experienced product
500,unlocked support network g wcdma g quad band gsm network if buy sim card buy gsm wcdma sim card do buy cdma sim card them the support language english bahasa indonesia bahasa malaya burmese cestina deutsch espanola french italiano nederland s portuguese vietnamese turkish greek russian hebrew arabic persian thai simplified traditional chinese if service support network language use phone it supports two different sims cards memory card put gig memory card supported it the internet fast g impressed speed clarity the well made durable disappointed phone i received cost free test try exchange honest unbiased opinion review juning cell
502,bought replace samsung galaxy s went beyond expectations works better samsung half price would def purchase
503,my niece hard phones sister spent ton money replacing phones years old right matters given opportunity try juning android passed along niece knew would perfect her starting obvious looks just looks alone amazing it s pink something different average get major carrier easily resembles samsung size button placement look uncool screen big important know the easily connected homes wifi set impressed speed it quad core compatible iphone s plus without price tag date android many features niece looking including front facing camera snapchat selfies there plenty space download apps google play store get set too it dual sim niece travel country though that s importance extra sim card port amazing g wcdma g quad band gsm that specifics far compatible with we t mobile worked issues lag straight away popped sim card in keep mind g g speeds way compatible g g lte services know companies throttle data g gb hardly notice all honestly noticed lag g g speeds the phones comes charger earbuds screen protector silicone case tried samsung lightening charger around house fast charge ear buds pretty meh nothing amazing silicone case better nothing my niece likes clear shows unique pink seems provides better protection none i m sure find others since kind newer brand phone overall i d say performs and for price really can t beat kick get android i m iphone lover son wanting junings come variety colors maybe give another go i receive item free exchange unbiased review however influence opinion way
504,wireless type phone price really cheap quality good this already latest android system lollipop i need lots specs phone i m tech phone but end work longer easy use work friendly user anyway reasons phone unlocked phone activate prepaid wireless network choice use either regular sim card micro sim additional advantage use country travel helpful way avoid roaming charges please watch video i received product discount exchanged honest unbiased review the reseller responsible opinion
505,phones unlocked android mtk quad core rom gb mp camera dual sim quadband juning gsm gcellphone gold official fan juning phone not got special prize really awesome wont regret functions branded really gives use features branded have camera camera really special clear capture picture another thing special it selfie addict definitely loved camera feature camera smile camera automatically capture image without touching button really cool consume hour taking pictures myself first got charged hours used it battery last long really good plus inside box includes charger headsets protector screen protector really cool screen wide enjoyed watching movies videos there thing wanted improve storage hope more thing another extend memory putting memory card it really love much recommend really cool considered best included branded have regret buying really awesome receive product free exchange honest review
515,amazing purchased in myself came back week later bought in friend we really impressed super easy us e really sharp looking interested paying hundreds thousand dollars any phone functions anyone could ever need highly recommend price amazing free shipping my con would be prime item took days get me from midwest also really unverified purchase reviews given obvious plants imagine given phones exchange review actual purchases think cheapens integrity seller high enough quality speak itself earned two star reviews us cheesiness planted reviews actually gives star review would buy something happened have thank amazon providing products
518,suburb mobile works smooth best android ever had its stunning design theinterface also easy functional comes lollipop need interest rooting comes packs practical features appps you can t go wrong buy solid brand made high quality material system too
520,camera great but introductory smartphone price
521,cool
522,when phones market competition on works runs smooth can t brat price
523,it s spectacular hace perfomance muchos it s cheaper another famous celular shy
524,good phone qualty better camera night
526,price right wifi reach games run fast majority design gps works ok como bad coverage g mobile operator prove rightconsthe sound leaves much desired badstill stable version andoid date as seen working it
536,amazing purchased in myself came back week later bought in friend we really impressed super easy us e really sharp looking interested paying hundreds thousand dollars any phone functions anyone could ever need highly recommend price amazing free shipping my con would be prime item took days get me from midwest also really unverified purchase reviews given obvious plants imagine given phones exchange review actual purchases think cheapens integrity seller high enough quality speak itself earned two star reviews us cheesiness planted reviews actually gives star review would buy something happened have thank amazon providing products
537,like nice price sometimes get little hot thing went factory mode day work bit price
538,so put use beneficiary
540,works well supposed be it everything need make life easier its easy use i surf internet fast listen music take photos videos many more the camera taking photos videos pretty clear dual front back camera the sound quality loud low either however bluetooth pair bluetooth speaker want listen loud music this enough needs compare higher prices phones it user friendly beautiful lcd display and best thing unlocked and put two sim cards standard sim micro sim great traveling different country its also comes everything you need purchase accessories it comes with usb cable charger wall charger screen protector clear flexible rubber case user manualoverall features recommended i m glad test honest unbiased feedback opinion mine based experienced product
541,unlocked support network g wcdma g quad band gsm network if buy sim card buy gsm wcdma sim card do buy cdma sim card them the support language english bahasa indonesia bahasa malaya burmese cestina deutsch espanola french italiano nederland s portuguese vietnamese turkish greek russian hebrew arabic persian thai simplified traditional chinese if service support network language use phone it supports two different sims cards memory card put gig memory card supported it the internet fast g impressed speed clarity the well made durable disappointed phone i received cost free test try exchange honest unbiased opinion review juning cell
543,bought replace samsung galaxy s went beyond expectations works better samsung half price would def purchase
